Line	Field Code	Rule Type	Description
1462	C06x27C	cross_check	出院其他诊断编码27不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1463	C06x28C	cross_check	出院其他诊断编码28不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1464	C06x29C	cross_check	出院其他诊断编码29不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1465	C06x30C	cross_check	出院其他诊断编码30不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1466	C06x31C	cross_check	出院其他诊断编码31不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1467	C06x32C	cross_check	出院其他诊断编码32不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1468	C06x33C	cross_check	出院其他诊断编码33不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1469	C06x34C	cross_check	出院其他诊断编码34不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1470	C06x35C	cross_check	出院其他诊断编码35不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1471	C06x36C	cross_check	出院其他诊断编码36不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1472	C06x37C	cross_check	出院其他诊断编码37不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1473	C06x38C	cross_check	出院其他诊断编码38不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1474	C06x39C	cross_check	出院其他诊断编码39不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1475	C06x40C	cross_check	出院其他诊断编码40不符合逻辑判断，17岁及以上不应编“E30.1，E30.8，F64.2，F84.3，G93.7，L12.2，L21.1，L44.4，L70.4，N92.2，R62.0，Z00.2-Z00.3”
1476	C06x01C	cross_check	出院其他诊断编码1不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1477	C06x02C	cross_check	出院其他诊断编码2不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1478	C06x03C	cross_check	出院其他诊断编码3不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1479	C06x04C	cross_check	出院其他诊断编码4不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1480	C06x05C	cross_check	出院其他诊断编码5不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1481	C06x06C	cross_check	出院其他诊断编码6不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1482	C06x07C	cross_check	出院其他诊断编码7不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1483	C06x08C	cross_check	出院其他诊断编码8不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1484	C06x09C	cross_check	出院其他诊断编码9不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1485	C06x10C	cross_check	出院其他诊断编码10不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1486	C06x11C	cross_check	出院其他诊断编码11不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1487	C06x12C	cross_check	出院其他诊断编码12不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1488	C06x13C	cross_check	出院其他诊断编码13不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1489	C06x14C	cross_check	出院其他诊断编码14不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1490	C06x15C	cross_check	出院其他诊断编码15不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1491	C06x16C	cross_check	出院其他诊断编码16不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1492	C06x17C	cross_check	出院其他诊断编码17不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1493	C06x18C	cross_check	出院其他诊断编码18不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1494	C06x19C	cross_check	出院其他诊断编码19不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1495	C06x20C	cross_check	出院其他诊断编码20不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1496	C06x21C	cross_check	出院其他诊断编码21不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1497	C06x22C	cross_check	出院其他诊断编码22不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1498	C06x23C	cross_check	出院其他诊断编码23不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1499	C06x24C	cross_check	出院其他诊断编码24不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1500	C06x25C	cross_check	出院其他诊断编码25不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1501	C06x26C	cross_check	出院其他诊断编码26不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1502	C06x27C	cross_check	出院其他诊断编码27不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1503	C06x28C	cross_check	出院其他诊断编码28不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1504	C06x29C	cross_check	出院其他诊断编码29不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1505	C06x30C	cross_check	出院其他诊断编码30不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1506	C06x31C	cross_check	出院其他诊断编码31不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1507	C06x32C	cross_check	出院其他诊断编码32不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1508	C06x33C	cross_check	出院其他诊断编码33不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1509	C06x34C	cross_check	出院其他诊断编码34不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1510	C06x35C	cross_check	出院其他诊断编码35不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1511	C06x36C	cross_check	出院其他诊断编码36不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1512	C06x37C	cross_check	出院其他诊断编码37不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1513	C06x38C	cross_check	出院其他诊断编码38不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1514	C06x39C	cross_check	出院其他诊断编码39不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1515	C06x40C	cross_check	出院其他诊断编码40不符合逻辑判断，12岁以下或55岁以上不应编“A34，C58，D39.2，F53.0，F53.1，M83.0，O01.0-O01.1，O01.9，O02.0-O02.1，O02.9，O03.0-O03.2，O03.4-O03.7，O03.9，O04.5-O04.7，O07.0-O07.2，O07.4，O08.0-O08.7，O08.9”
1556	C35x01C	cross_check	其他手术操作编码1不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1557	C35x02C	cross_check	其他手术操作编码2不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1558	C35x03C	cross_check	其他手术操作编码3不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1559	C35x04C	cross_check	其他手术操作编码4不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1560	C35x05C	cross_check	其他手术操作编码5不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1561	C35x06C	cross_check	其他手术操作编码6不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1562	C35x07C	cross_check	其他手术操作编码7不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1563	C35x08C	cross_check	其他手术操作编码8不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1564	C35x09C	cross_check	其他手术操作编码9不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1565	C35x10C	cross_check	其他手术操作编码10不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1566	C35x11C	cross_check	其他手术操作编码11不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1567	C35x12C	cross_check	其他手术操作编码12不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1568	C35x13C	cross_check	其他手术操作编码13不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1569	C35x14C	cross_check	其他手术操作编码14不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1570	C35x15C	cross_check	其他手术操作编码15不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1571	C35x16C	cross_check	其他手术操作编码16不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1572	C35x17C	cross_check	其他手术操作编码17不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1573	C35x18C	cross_check	其他手术操作编码18不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1574	C35x19C	cross_check	其他手术操作编码19不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1575	C35x20C	cross_check	其他手术操作编码20不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1576	C35x21C	cross_check	其他手术操作编码21不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1577	C35x22C	cross_check	其他手术操作编码22不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1578	C35x23C	cross_check	其他手术操作编码23不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1579	C35x24C	cross_check	其他手术操作编码24不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1580	C35x25C	cross_check	其他手术操作编码25不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1581	C35x26C	cross_check	其他手术操作编码26不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1582	C35x27C	cross_check	其他手术操作编码27不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1583	C35x28C	cross_check	其他手术操作编码28不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1584	C35x29C	cross_check	其他手术操作编码29不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1585	C35x30C	cross_check	其他手术操作编码30不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1586	C35x31C	cross_check	其他手术操作编码31不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1587	C35x32C	cross_check	其他手术操作编码32不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1588	C35x33C	cross_check	其他手术操作编码33不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1589	C35x34C	cross_check	其他手术操作编码34不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1590	C35x35C	cross_check	其他手术操作编码35不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1591	C35x36C	cross_check	其他手术操作编码36不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1592	C35x37C	cross_check	其他手术操作编码37不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1593	C35x38C	cross_check	其他手术操作编码38不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1594	C35x39C	cross_check	其他手术操作编码39不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1595	C35x40C	cross_check	其他手术操作编码40不符合逻辑判断，“60-64，87.9，98.24，99.94”不适合女性
1682	C01C	cross_check	门（急）诊诊断编码不符合逻辑判断，男性不允许编码“A34，B37.3，C51-C58，C79.6，D06，D07.0-D07.3，D24-D28，D39，E28，E89.4，F52.5，F53，I86.3，L29.2，L70.5，M80.0-M80.1，M83.0，N70-N98，N99.2-N99.3，O00-O99，P54.6，Q50-Q52，R87，S31.4，S37.4-S37.6，T19.2-T19.3，T83.3，Z01.4，Z12.4，Z30.1，Z30.3，Z30.5，Z31.1-Z31.2，Z32-Z37，Z39，Z87.5，Z97.5”
1683	C01C	cross_check	门（急）诊诊断编码不符合逻辑判断，女性不允许编码“B26.0，C60-C63，D07.4-D07.6，D17.6，D29，D29.1，D40，E29，E89.5，F52.4，I86.1，K40.907，L29.1，N40-N51，Q53-Q55，R86，S31.2-S31.3，Z12.5”
1684	C01C	cross_check	门（急）诊诊断编码不符合逻辑判断，12岁以下儿童一般不应编码“C50-C63，D24-D29”
